13383  4318  0 0  22	 35 4337 13445
13442  0  0 0  77	 13505
13465  36  0 0  11	 35 13528
13485  2126  0 0  13	 569 713 2134 13548
13493  308  0 0  3	 309 13556
13510  0  0 0  31	 13573
13513  0  0 0  12	 13576
13531  0  0 0  18	 13594
13548  0  0 0  10	 13611
13578  0  0 0  6	 13641
13591  0  0 0  17	 13654
13599  414  0 0  9	 415 13662
13616  1342  0 0  6	 1347 13679
13636  711  0 0  2	 569 713 13699
13699  0  0 0  28	 13762
13727  0  0 0  10	 13790
13732  42  0 0  2	 41 13795
13736  0  0 0  2	 13799
13744  36  0 0  3	 35 13807
13748  2470  0 0  6	 2481 13811
13750  412  0 0  27	 283 413 13813
13751  0  0 0  4	 13814
13821  7185  0 0  4	 7218 13884
13833  0  0 0  6	 13896
13887  0  0 0  10	 13950
13897  0  0 0  606	 13960
13907  0  0 0  5	 13970
13930  4631  0 0  26	 4653 13993
13962  0  0 0  25	 14025
13965  0  0 0  100	 14028
14023  567  0 0  2	 569 14088
14025  11325  0 0  74	 1205 11372 14090
14032  0  0 0  1	 14097
14068  0  0 0  12	 14133
14070  0  0 0  1432	 14135
14079  2126  0 0  11	 569 713 2134 14144
14085  0  0 0  12	 14150
14106  711  0 0  8	 569 713 14171
14123  3696  0 0  4	 3021 3712 14188
14163  6288  0 0  21	 6317 14228
14182  42  0 0  17	 41 14248
14235  0  0 0  683	 14301
14280  385  0 0  13	 386 14346
14318  0  0 0  12	 14384
14341  567  0 0  9	 569 14407
14350  0  0 0  106	 14416
14383  5031  0 0  11	 2513 5055 14449
14411  36  0 0  28	 35 14477
14429  0  0 0  28	 14495
14455  5  0 0  1	 3 4 14521
14456  13391  0 0  4	 3846 13453 14522
14472  2245  0 0  51	 2253 14538
14488  8854  0 0  4	 2784 8891 14554
14490  0  0 0  13	 14556
14502  2126  0 0  247	 569 713 2134 14568
14508  0  0 0  2	 14575
14517  0  0 0  10	 14584
14531  711  0 0  190	 569 713 14598
14574  2605  0 0  8	 2616 14641
14596  0  0 0  62	 14663
14597  0  0 0  509	 14664
14642  5351  0 0  20	 5377 14709
14653  0  0 0  13	 14720
14674  0  0 0  26	 14741
14695  12717  0 0  7	 415 5977 12770 14762
14720  1355  0 0  27	 1360 14787
14730  1200  0 0  8	 1205 14797
14747  0  0 0  5	 14814
14751  0  0 0  28	 14818
14764  0  0 0  6	 14831
14823  42  0 0  174	 41 14890
14825  0  0 0  25	 14892
14875  42  0 0  873	 41 14942
14877  0  0 0  4	 14944
14912  155  0 0  17	 155 14979
14926  0  0 0  1	 14994
14931  0  0 0  14	 14999
14941  0  0 0  13	 15009
14953  8628  0 0  6	 8664 15021
14957  0  0 0  46	 15025
14982  0  0 0  5	 15050
14993  0  0 0  11	 15061
14995  36  0 0  8	 35 15063
15010  191  0 0  19	 41 192 15078
15018  0  0 0  4	 15086
15044  0  0 0  1	 15112
15085  0  0 0  18	 15153
