4926  0  0 0  16	 4946
4964  0  0 0  1851	 4984
4977  0  0 0  4080	 4997
4994  15  0 0  7	 14 5014
5030  866  0 0  15	 866 5050
5049  2116  0 0  30	 11 2123 5069
5057  720  0 0  325	 720 5077
5096  164  0 0  2	 3 164 5116
5124  1128  0 0  1718	 5 1128 5144
5132  2049  0 0  4	 2056 5152
5138  0  0 0  9	 5158
5150  321  0 0  110	 321 5170
5152  6  0 0  16	 5 5172
5249  12  0 0  41	 11 5270
5278  0  0 0  4	 5299
5279  6  0 0  11	 5 5300
5293  2535  0 0  15	 14 951 2543 5315
5299  1132  0 0  32	 1132 5321
5300  0  0 0  2467	 5322
5317  0  0 0  893	 5340
5368  2151  0 0  3	 2158 5391
5372  0  0 0  49	 5395
5444  4220  0 0  2	 4237 5468
5465  0  0 0  9	 5489
5467  779  0 0  524	 779 5491
5500  0  0 0  2	 5524
5511  0  0 0  12	 5535
5519  321  0 0  17	 321 5543
5563  12  0 0  8	 11 5588
5585  12  0 0  2	 11 5610
5590  0  0 0  20	 5615
5609  0  0 0  2	 5634
5610  0  0 0  701	 5635
5618  0  0 0  16	 5643
5619  0  0 0  1	 5644
5633  0  0 0  4	 5658
5644  953  0 0  28	 21 953 5669
5651  0  0 0  289	 5676
5655  6  0 0  54	 5 5680
5699  2291  0 0  60	 5 817 2298 5724
5700  412  0 0  12	 412 5725
5705  0  0 0  49	 5730
5765  15  0 0  4	 14 5790
5822  0  0 0  2	 5847
5847  0  0 0  1495	 5872
5859  4  0 0  4	 3 5884
5922  3189  0 0  46	 11 3200 5948
6009  0  0 0  3	 6035
6020  0  0 0  13	 6046
6057  4  0 0  30	 3 6083
6086  412  0 0  91	 412 6112
6092  22  0 0  24	 21 6118
6166  171  0 0  7	 6 171 6192
6188  0  0 0  26	 6214
6212  0  0 0  49	 6238
6217  164  0 0  74	 3 164 6243
6276  15  0 0  33	 14 6302
6294  2297  0 0  19	 2304 6320
6312  12  0 0  1	 11 6338
6355  693  0 0  43	 114 693 6381
6362  15  0 0  29	 14 6388
6369  4728  0 0  4	 14 4748 6395
6372  255  0 0  2	 14 255 6398
6399  0  0 0  14	 6425
6413  0  0 0  8	 6439
6445  6  0 0  14	 5 6471
6446  0  0 0  7	 6472
6448  2688  0 0  18	 1272 1846 2696 6474
6462  0  0 0  9	 6488
6502  0  0 0  86	 6528
6508  0  0 0  54	 6534
6536  0  0 0  26	 6562
6573  0  0 0  1285	 6599
6612  1242  0 0  36	 11 1243 6638
6657  0  0 0  1	 6684
6664  0  0 0  14	 6691
6673  720  0 0  22	 720 6700
6701  0  0 0  15	 6728
6759  4131  0 0  4	 4147 6786
6769  4890  0 0  20	 4910 6796
6805  0  0 0  27	 6832
6826  953  0 0  43	 21 953 6853
6868  730  0 0  2	 6 171 730 6895
6880  11  0 0  7	 10 6907
6893  2605  0 0  13	 21 2613 6920
6919  6  0 0  20	 5 6946
6981  3662  0 0  12	 3676 7010
6982  0  0 0  1	 7011
7024  0  0 0  19	 7054
7025  15  0 0  1	 14 7055
7026  164  0 0  255	 3 164 7056
7047  22  0 0  478	 21 7079
7048  374  0 0  10	 374 7080
7177  15  0 0  92	 14 7209
7178  15  0 0  34	 14 7210
7200  2671  0 0  9	 2679 7232
7225  11  0 0  12	 10 7257
7281  0  0 0  5	 7313
7294  444  0 0  24	 444 7326
7304  730  0 0  5	 6 171 730 7336
7394  5519  0 0  396	 321 5543 7426
7470  0  0 0  15	 7502
7479  0  0 0  50	 7511
7488  6502  0 0  54	 6528 7520
7490  2012  0 0  22	 2019 7522
7492  6890  0 0  12	 374 1802 6917 7524
7516  0  0 0  24	 7548
7532  1414  0 0  7	 1416 7564
7544  866  0 0  10	 866 7576
7565  0  0 0  6	 7597
7585  4718  0 0  3	 4738 7617
7589  2770  0 0  16	 2778 7621
7603  0  0 0  7	 7635
7605  0  0 0  68	 7637
7636  15  0 0  13	 14 7668
7646  0  0 0  15	 7678
7763  0  0 0  4	 7795
7770  0  0 0  1	 7803
7804  0  0 0  3	 7837 7838
7805  0  0 0  33	 7839
7812  412  0 0  4	 412 7846
7852  0  0 0  16	 7886
7901  0  0 0  5	 7935
7914  0  0 0  12	 7948
7920  3016  0 0  10	 3026 7954
7956  2082  0 0  5	 21 2089 7990
8017  1709  0 0  33	 1714 8051
8039  0  0 0  18	 8073
8041  0  0 0  3	 8075
8052  164  0 0  10	 3 164 8086
8068  12  0 0  21	 11 8102
8076  1668  0 0  7	 1673 8110
8086  12  0 0  26	 11 8120
8150  0  0 0  12	 8184
